record_id,title,year,doi,pmid,authors,decision,layer_tag,reason
LauraCase2025ponse1,"Author response for ""A GI‐Interoceptive Threat Theory of Restrictive Eating: Insights From Active Inference and Chronic Pain""",2025,10.1002/brb3.70892/v2/response1,,Laura Case,exclude,,insufficient effort+outcome overlap
GerransPhilip202430002,Interoceptive active inference,2024,10.1093/9780191994395.003.0002,,"Gerrans, Philip",exclude,,insufficient effort+outcome overlap
GuXiaosi201402001,Interoceptive inference: homeostasis and decision-making,2014,10.1016/j.tics.2014.02.001,,"Gu, Xiaosi and FitzGerald, Thomas H.B.",exclude,,insufficient effort+outcome overlap
unknown2025ision1,"Decision letter for ""A GI‐Interoceptive Threat Theory of Restrictive Eating: Insights From Active Inference and Chronic Pain""",2025,10.1002/brb3.70892/v2/decision1,,,exclude,,insufficient effort+outcome overlap
SZEREMETAYuriCordeiro2026706v1,math_shortcuts  Expanding neurobiological frameworks of resilience in chronic pain: the role of allostatic-interoceptive overload,2026,10.22541/au.177020120.06845706/v1,,"SZEREMETA, Yuri Cordeiro",exclude,,insufficient effort+outcome overlap
CorcoranAndrewW2019083v1,"From Allostatic Agents to Counterfactual Cognisers: Active Inference, Biological Regulation, and The Origins of Cognition",2019,10.20944/preprints201911.0083.v1,,"Corcoran, Andrew W. and Pezzulo, Giovanni and Hohwy, Jakob",exclude,,insufficient effort+outcome overlap
unknown202510001,"Interoceptive predictive coding, active inference and the generation of hypnotic suggestion responses",2025,10.1016/bs.irn.2025.10.001,,,exclude,,insufficient effort+outcome overlap
SethAnilK201403006,Response to Gu and FitzGerald: Interoceptive inference: from decision-making to organism integrity,2014,10.1016/j.tics.2014.03.006,,"Seth, Anil K.",exclude,,insufficient effort+outcome overlap
TsaiChenGia2026759699,Music-induced emotion as controlled hallucination: an active interoceptive inference account,2026,10.3389/fpsyg.2026.1759699,,"Tsai, Chen-Gia",exclude,,insufficient effort+outcome overlap
GerransPhilip2020523710,Pain Asymbolia as Depersonalization for Pain Experience. An Interoceptive Active Inference Account,2020,10.3389/fpsyg.2020.523710,,"Gerrans, Philip",exclude,,insufficient effort+outcome overlap
AllenMicah202002002,Unravelling the Neurobiology of Interoceptive Inference,2020,10.1016/j.tics.2020.02.002,,"Allen, Micah",exclude,,insufficient effort+outcome overlap
BcuAlexandruGabriel20242dn46,Social anxiety disorder and interoceptive trait prediction error: An account from the free  energy principle,2024,10.31234/osf.io/2dn46,,"Bîcu, Alexandru Gabriel and Barizi, Ana Maria Olguta",exclude,,insufficient effort+outcome overlap
AllenMicah20207xgkr,Unravelling the Neurobiology of Interoceptive Inference,2020,10.31234/osf.io/7xgkr,,"Allen, Micah",exclude,,insufficient effort+outcome overlap
HessAlexanderJ2024309015,Refining the Allostatic Self-Efficacy Theory of Fatigue and Depression Using Causal Inference,2024,10.1101/2024.06.17.24309015,,"Hess, Alexander J. and von Werder, Dina and Harrison, Olivia K. and Heinzle, Jak",exclude,,insufficient effort+outcome overlap
KhanImran202400024,Surprise! Using Physiological Stress for Allostatic Regulation Under the Active Inference Framework,2024,10.1109/acii63134.2024.00024,,"Khan, Imran and Lowe, Robert",exclude,,insufficient effort+outcome overlap
CariaAndrea2026106639,Emotion and allostatic control: An active inference account of emotion regulation,2026,10.1016/j.neubiorev.2026.106639,,"Caria, Andrea and Pezzulo, Giovanni",exclude,,insufficient effort+outcome overlap
SalesAnnaC2018340620,Locus Coeruleus tracking of prediction errors optimises cognitive flexibility: an Active Inference model,2018,10.1101/340620,,"Sales, Anna C and Friston, Karl J. and Jones, Matthew W. and Pickering, Anthony ",exclude,,insufficient effort+outcome overlap
GerransPhilip2024iae002,Pain suffering and the self. An active allostatic inference explanation,2024,10.1093/nc/niae002,,"Gerrans, Philip",exclude,,insufficient effort+outcome overlap
GUNINCARLUTAvel2024wtrgh,"Contextuality, Cognitive Engagement, and Active Inference",2024,10.31219/osf.io/wtrgh,,"GUÉNIN--CARLUT, Avel",exclude,,insufficient effort+outcome overlap
KruschwitzJohannD2019104028,Self-control is linked to interoceptive inference: Craving regulation and the prediction of aversive interoceptive states induced with inspiratory breathing load,2019,10.1016/j.cognition.2019.104028,,"Kruschwitz, Johann D. and Kausch, Anne and Brovkin, Anastasia and Keshmirian, An",exclude,,insufficient effort+outcome overlap
SubramanianMadhav202401124,Interoceptive inference and prediction in food-related disorders,2024,10.1101/gad.352301.124,,"Subramanian, Madhav and Thaiss, Christoph A.",exclude,,insufficient effort+outcome overlap
WaughChristianE2023080158,Resilience as the Ability to Maintain Well-Being: An Allostatic Active Inference Model,2023,10.3390/jintelligence11080158,,"Waugh, Christian E. and Sali, Anthony W.",exclude,,insufficient effort+outcome overlap
GUNINCARLUTAvel20252wpv1,Agency and contextuality in cognitive psychology - From Active Inference to (cognitive) frame analysis,2025,10.31219/osf.io/et2wp_v1,,"GUÉNIN--CARLUT, Avel",exclude,,insufficient effort+outcome overlap
IshidaKai202570113,Active Inference in Music Perception: Motor Engagement to Syncopation Modulates Rhythmic Prediction Error,2025,10.1111/psyp.70113,,"Ishida, Kai and Nittono, Hiroshi",exclude,,insufficient effort+outcome overlap
DavisMatthewH2019qc4u6,Three Functions of Prediction Error for Bayesian Inference in Speech Perception,2019,10.31234/osf.io/qc4u6,,"Davis, Matthew H. and Sohoglu, Ed",exclude,,insufficient effort+outcome overlap
SedleyWilliam2024105536,Migraine as an allostatic reset triggered by unresolved interoceptive prediction errors,2024,10.1016/j.neubiorev.2024.105536,,"Sedley, William and Kumar, Sukhbinder and Jones, Siobhan and Levy, Andrew and Fr",include,L4,theory:interocepti;allostatic;prediction error
FeuerriegelDaniel202373hb4,Adaptation in the Visual System: Networked Fatigue or Suppressed Prediction Error Signalling?,2023,10.31234/osf.io/73hb4,,"Feuerriegel, Daniel",exclude,,insufficient effort+outcome overlap
AlvarezGabriellaM202201830,Lower Socioeconomic Position Is Associated with Greater Activity in and Integration within an Allostatic-Interoceptive Brain Network in Response to Affective Stimuli,2022,10.1162/jocn_a_01830,,"Alvarez, Gabriella M. and Rudolph, Marc D. and Cohen, Jessica R. and Muscatell, ",exclude,,insufficient effort+outcome overlap
BatemanJamesR2021056634,Difference in allostatic interoceptive network connectivity by cognitive status,2021,10.1002/alz.056634,,"Bateman, James R. and Kawas, Mohammad I and Craft, Suzanne and Lockhart, Samuel ",exclude,,insufficient effort+outcome overlap
FristonKarl2014905517,Active inference and agency,2014,10.1080/17588928.2014.905517,,"Friston, Karl",exclude,,insufficient effort+outcome overlap
FryeNatalieG2025101621,Functional organization of the allostatic interoceptive network in adolescence: Links to peer victimization and prospective depressive symptoms,2025,10.1016/j.dcn.2025.101621,,"Frye, Natalie G. and Nugiel, Tehila and Alvarez, Gabriella M. and Prinstein, Mit",exclude,,insufficient effort+outcome overlap
SalamonePaula2023eview1,"Review for ""Interoceptive and metacognitive facets of fatigue in multiple sclerosis""",2023,10.1111/ejn.16048/v1/review1,,"Salamone, Paula",exclude,,insufficient effort+outcome overlap
HenrikHeitmann2023eview2,"Review for ""Interoceptive and metacognitive facets of fatigue in multiple sclerosis""",2023,10.1111/ejn.16048/v1/review2,,Henrik Heitmann,exclude,,insufficient effort+outcome overlap
MaRuofan2026saf124,Loneliness exacerbates age differences in the ­allostatic-interoceptive system during induced affect,2026,10.1093/scan/nsaf124,,"Ma, Ruofan and West, Taylor N and Wulfekuhle, Gretchen E and Escalante, Yuritza ",exclude,,insufficient effort+outcome overlap
SethAnil2018vg5da,Being a beast machine: The origins of selfhood in control-oriented interoceptive inference,2018,10.31234/osf.io/vg5da,,"Seth, Anil",exclude,,insufficient effort+outcome overlap
SalamonePaula2023eview1,"Review for ""Interoceptive and metacognitive facets of fatigue in multiple sclerosis""",2023,10.1111/ejn.16048/v2/review1,,"Salamone, Paula",exclude,,insufficient effort+outcome overlap
CaseLaura202570892,A GI‐Interoceptive Threat Theory of Restrictive Eating: Insights From Active Inference and Chronic Pain,2025,10.1002/brb3.70892,,"Case, Laura",exclude,,insufficient effort+outcome overlap
CarnevaleLorenzo2025vaf198,Allostatic-interoceptive brain network: a bridge between cardiovascular burden and dementias,2025,10.1093/cvr/cvaf198,,"Carnevale, Lorenzo",exclude,,insufficient effort+outcome overlap
MeoCristian2023156664,Adaptation Through Prediction: Multisensory Active Inference Torque Control,2023,10.1109/tcds.2022.3156664,,"Meo, Cristian and Franzese, Giovanni and Pezzato, Corrado and Spahn, Max and Lan",exclude,,insufficient effort+outcome overlap
unknown2023ision1,"Decision letter for ""Interoceptive and metacognitive facets of fatigue in multiple sclerosis""",2023,10.1111/ejn.16048/v1/decision1,,,exclude,,insufficient effort+outcome overlap
unknown201633013,Cross-Validation and C<sub>p</sub> Estimates of Prediction Error,2016,10.1017/cbo9781316576533.013,,,exclude,,insufficient effort+outcome overlap
unknown2023ision1,"Decision letter for ""Interoceptive and metacognitive facets of fatigue in multiple sclerosis""",2023,10.1111/ejn.16048/v2/decision1,,,exclude,,insufficient effort+outcome overlap
PaulusMartinP2019095617,An Active Inference Approach to Interoceptive Psychopathology,2019,10.1146/annurev-clinpsy-050718-095617,,"Paulus, Martin P. and Feinstein, Justin S. and Khalsa, Sahib S.",exclude,,insufficient effort+outcome overlap
ArnaldoIrene2022104590,Stress and its sequelae: An active inference account of the etiological pathway from allostatic overload to depression,2022,10.1016/j.neubiorev.2022.104590,,"Arnaldo, Irene and Corcoran, Andrew W. and Friston, Karl J. and Ramstead, Maxwel",exclude,,insufficient effort+outcome overlap
SchwbelSarah201910610,An Active Inference Perspective on Habit Learning,2019,10.32470/ccn.2019.1061-0,,"Schwöbel, Sarah and Markovic, Dimitrije and Kiebel, Stefan",exclude,,insufficient effort+outcome overlap
KrupnikValery2025504604,Decision-making balance in suicide: an active inference account,2025,10.1080/13546805.2025.2504604,,"Krupnik, Valery",exclude,,insufficient effort+outcome overlap
GuninCarlutAvel20258517,"Contextuality, Cognitive Engagement, and Active Inference",2025,10.1007/978-3-031-77138-5_17,,"Guénin–Carlut, Avel",exclude,,insufficient effort+outcome overlap
GeorgeonOlivierL20258515,Reducing Intuitive-Physics Prediction Error Through Playing,2025,10.1007/978-3-031-77138-5_15,,"Georgeon, Olivier L. and de Montéra, Béatrice and Robertson, Paul",exclude,,insufficient effort+outcome overlap
FitzHartmut201903002,Language ERPs reflect learning through prediction error propagation,2019,10.1016/j.cogpsych.2019.03.002,,"Fitz, Hartmut and Chang, Franklin",exclude,,insufficient effort+outcome overlap
unknown202162016,Cross-Validation and Cp Estimates of Prediction Error,2021,10.1017/9781108914062.016,,,exclude,,insufficient effort+outcome overlap
AlvarezGabriellaM2022p2hy4,Lower Socioeconomic Position is Associated with Greater Activity in and Integration within an Allostatic-Interoceptive Brain Network in Response to Affective Stimuli,2022,10.31234/osf.io/p2hy4,,"Alvarez, Gabriella M and Rudolph, Marc D. and Cohen, Jessica R. and Muscatell, K",exclude,,insufficient effort+outcome overlap
LagemanJet2026372v1,Prediction in action: toward an empirical science of active inference,2026,10.31234/osf.io/jg372_v1,,"Lageman, Jet and Fahrenfort, Johannes Jacobus and Slagter, Heleen A",exclude,,insufficient effort+outcome overlap
RangarajanPrashant202312210,Hierarchical Planning using Active Inference and Successor Representations,2023,10.32470/ccn.2023.1221-0,,"Rangarajan, Prashant and Rao, Rajesh P. N.",exclude,,insufficient effort+outcome overlap
SzeremetaYuriCordeiro2026111878,Active Inference as a theoretical framework for external locus of control in chronic pain: the role of aberrant interoceptive integration,2026,10.1016/j.mehy.2026.111878,,"Szeremeta, Yuri Cordeiro",exclude,,insufficient effort+outcome overlap
NikolovaNiiaEmilova20219vxdg,What might interoceptive inference reveal about consciousness?,2021,10.31234/osf.io/9vxdg,,"Nikolova, Niia Emilova and Waade, Peter Thestrup and Friston, Karl and Allen, Mi",exclude,,insufficient effort+outcome overlap
MoulinChris2015051015,An active inference and epistemic value view of metacognition,2015,10.1080/17588928.2015.1051015,,"Moulin, Chris and Souchay, Celine",exclude,,insufficient effort+outcome overlap
HallCaitlinVictoria20222e0f97,Association between the human gut microbiome and cognitive-interoceptive brain processes,2022,10.14264/22e0f97,,"Hall, Caitlin Victoria",exclude,,insufficient effort+outcome overlap
ManganBrodieEdward2026n2wv1,The Missing Link: Validating the Working Memory Adaptive Fatigue with N-Back Difficulty Protocol for Active Cognitive Fatigue Induction,2026,10.31234/osf.io/h4n2w_v1,,"Mangan, Brodie Edward and Tomaz, Simone and Kourtis, Dimitrios",include,general,effort:working memory; outcome:fatigue
AllenMicah2019603928,In the Body’s Eye: The Computational Anatomy of Interoceptive Inference,2019,10.1101/603928,,"Allen, Micah and Levy, Andrew and Parr, Thomas and Friston, Karl J.",exclude,,insufficient effort+outcome overlap
FrancoOByrneDaniel202424471,Emerging Theories of Allostatic-Interoceptive Overload in Neurodegeneration,2024,10.1007/7854_2024_471,,"Franco-O’Byrne, Daniel and Santamaría-García, Hernando and Migeot, Joaquín and I",exclude,,insufficient effort+outcome overlap
BaltieriManuel201911440,Active Inference: Computational Models of Motor Control without Efference Copy,2019,10.32470/ccn.2019.1144-0,,"Baltieri, Manuel and Buckley, Christopher L.",exclude,,insufficient effort+outcome overlap
SmithRyan20208m62p,Simulating the computational mechanisms of cognitive and behavioral psychotherapeutic interventions: Insights from active inference,2020,10.31234/osf.io/8m62p,,"Smith, Ryan and Moutoussis, Michael and Bilek, Edda",exclude,,insufficient effort+outcome overlap
StaufferWilliamR202030065,Dopamine Prediction Error Responses Reflect Economic Utility,2020,10.7551/mitpress/11442.003.0065,,"Stauffer, William R. and Schultz, Wolfram",exclude,,insufficient effort+outcome overlap
TianHaoning201851429,Cognitive Fatigue in Memory Task Error of Middle School Students based on Brain Evoked Potential,2018,10.14704/nq.2018.16.5.1429,,"Tian, Haoning",exclude,,insufficient effort+outcome overlap
RuizRizzoAdrianaL2019659854,Human subsystems of medial temporal lobes extend locally to amygdala nuclei and globally to an allostatic-interoceptive system,2019,10.1101/659854,,"Ruiz-Rizzo, Adriana L. and Beissner, Florian and Finke, Kathrin and Müller, Herm",exclude,,insufficient effort+outcome overlap
SchoellerFelix20246gf59,Emotional Contagion: The Role of Interoceptive Inference in Affective Empathy and Co-Regulation,2024,10.31234/osf.io/6gf59,,"Schoeller, Felix and Christov-Moore, Leonardo and Reggente, Nicco",exclude,,insufficient effort+outcome overlap
